,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
192,-0.073394,0.222936,-0.198165,0.200393,-1.529694,0.250045,60.382606,-79.447558,-3.976138,
193,-0.073394,0.222936,-0.198165,0.157104,-1.439691,0.218374,-168.983382,-126.277496,-49.42132,
194,-0.073394,0.186239,-0.197248,0.098583,-1.304421,0.179124,-379.151613,-158.063946,-97.761902,
195,-0.073394,0.186239,-0.197248,0.032313,-1.20856,0.183185,-564.708948,-172.918604,-156.04755,
196,-0.073394,0.186239,-0.197248,0.004523,-1.089266,0.208359,-731.697962,-182.29718,-217.480373,
197,-0.081651,0.193578,-0.197248,0.020556,-0.981689,0.281445,-873.635476,-193.438173,-276.961947,
198,-0.081651,0.193578,-0.197248,0.019487,-0.876774,0.368878,-986.556053,-201.306107,-335.6882,
199,-0.081651,0.193578,-0.197248,0.012806,-0.743102,0.497455,-1082.481894,-203.886789,-394.918001,
200,-0.097248,0.23945,-0.192661,0.074801,-0.59505,0.529397,-1160.217074,-211.817665,-455.847276,
201,-0.097248,0.23945,-0.192661,0.098049,-0.400665,0.510449,-1206.732295,-222.26628,-515.958285,
202,-0.115596,0.308257,-0.176147,0.109539,-0.253678,0.53075,-1218.62861,-223.084546,-567.949588,
203,-0.115596,0.308257,-0.176147,0.109004,-0.128793,0.645523,-1187.471594,-217.293747,-602.127889,
204,-0.115596,0.308257,-0.176147,0.078809,-0.022813,0.764356,-1122.702768,-204.830941,-618.996738,
205,-0.147706,0.375229,-0.131193,-0.24773,0.172371,0.977118,-1034.64486,-208.733435,-630.011844,
206,-0.147706,0.375229,-0.131193,0.093506,0.091688,1.204768,-953.196016,-280.426042,-638.383325,
207,-0.147706,0.375229,-0.131193,-0.00483,0.123375,1.037211,-889.68606,-361.371339,-618.556134,
208,-0.192661,0.420183,-0.076147,0.141071,0.142814,1.074295,-852.423528,-384.597478,-603.072041,
209,-0.192661,0.420183,-0.076147,0.239941,0.095682,1.093514,-805.341816,-374.526523,-575.25103,
210,-0.23945,0.43211,-0.015596,0.220701,0.087427,1.149006,-749.762736,-354.006953,-540.191519,
211,-0.23945,0.43211,-0.015596,0.161913,0.088759,1.147923,-681.909681,-337.578709,-507.901522,
212,-0.23945,0.43211,-0.015596,0.103927,0.102871,1.056159,-605.559257,-332.291458,-478.381036,
213,-0.282569,0.424771,0.045872,0.04033,0.15453,0.873173,-536.321445,-335.879235,-449.238212,
214,-0.282569,0.424771,0.045872,-0.04705,0.212313,0.644981,-476.46221,-334.809196,-415.500515,
215,-0.282569,0.424771,0.045872,-0.123207,0.244533,0.450626,-425.666833,-317.373857,-376.160849,
216,-0.311009,0.402752,0.09633,-0.197761,0.269563,0.320695,-375.186174,-280.174269,-329.14208,
217,-0.311009,0.402752,0.09633,-0.301975,0.27622,0.259519,-314.571617,-230.134214,-275.514248,
218,-0.330275,0.379817,0.13945,-0.455091,0.263439,0.156116,-239.60595,-182.674841,-210.619535,
219,-0.330275,0.379817,0.13945,-0.611947,0.279149,0.098188,-151.673929,-142.957514,-144.025349,
220,-0.330275,0.379817,0.13945,-0.685699,0.355838,0.005612,-57.132844,-111.548725,-75.228141,
221,-0.342202,0.355046,0.166055,-0.730591,0.425603,-0.087776,34.135181,-86.93783,-4.227912,
222,-0.342202,0.355046,0.166055,-0.912833,0.531849,-0.102393,126.913849,-59.242705,72.689003,
223,-0.342202,0.355046,0.166055,-1.137029,0.642356,-0.029848,234.798948,-25.127347,155.774377,
224,-0.344954,0.349541,0.182569,-1.294152,0.780289,-0.007381,372.33042,15.093527,248.804819,
225,-0.344954,0.349541,0.182569,-1.302436,0.974674,-0.082362,520.688168,52.230172,343.47179,
226,-0.341284,0.354128,0.181651,-1.289342,1.111276,-0.145704,653.750653,96.290598,440.09001,
227,-0.341284,0.354128,0.181651,-1.292014,1.180509,-0.158967,777.875167,158.982289,542.750802,
228,-0.341284,0.354128,0.181651,-1.245251,1.151484,-0.07749,896.334769,221.611037,632.319353,
229,-0.32844,0.381651,0.162385,-1.185929,1.094766,0.0519,997.610804,272.595244,681.85586,
230,-0.32844,0.381651,0.162385,-1.149588,0.976538,0.110098,1075.723645,305.892337,682.800012,
231,-0.32844,0.381651,0.162385,-1.045106,0.909968,0.147724,1114.056215,314.263818,649.628806,
232,-0.299083,0.420183,0.118349,-0.851374,0.818367,0.144205,1126.015474,304.822298,604.876002,
233,-0.299083,0.420183,0.118349,-0.633057,0.741945,0.162883,1113.23795,299.031499,558.864329,
234,-0.258716,0.445872,0.045872,-0.473529,0.537707,0.248962,1074.653606,304.570524,506.369479,
235,-0.258716,0.445872,0.045872,-0.354884,0.32708,0.374021,1021.529321,322.320582,456.014706,
236,-0.258716,0.445872,0.045872,-0.287278,0.038165,0.555924,965.635524,348.253289,402.072157,
237,-0.214679,0.442202,-0.025688,-0.12962,-0.2385,0.715902,910.811766,384.005178,351.025006,
238,-0.214679,0.442202,-0.025688,0.041666,-0.458714,0.843938,856.743329,397.349192,317.098478,
239,-0.214679,0.442202,-0.025688,0.126908,-0.644844,0.962771,796.002885,375.759584,290.97694,
240,-0.174312,0.411009,-0.090826,0.207875,-0.793162,1.028549,729.282812,334.028066,265.044233,
241,-0.174312,0.411009,-0.090826,0.280023,-0.916716,1.082957,650.099932,279.015477,239.678016,
242,-0.13578,0.368807,-0.134862,0.353775,-1.025359,1.160916,557.698925,210.281213,204.996167,
243,-0.13578,0.368807,-0.134862,0.496736,-1.130273,1.174721,454.219868,139.02921,162.19461,
244,-0.13578,0.368807,-0.134862,0.644775,-1.24717,1.157126,343.061709,73.379176,115.049955,
245,-0.105505,0.326606,-0.165138,0.661877,-1.263946,1.11138,226.049807,16.60417,63.37337,
246,-0.105505,0.326606,-0.165138,0.565144,-1.220809,0.983614,91.980225,-39.793174,5.968929,
